id,name,station,dateTime,cancelled,direction,delay,platform
2|#VN#1#ST#1730325184#PI#0#ZI#408805#TA#1#DA#11124#1S#8000285#1T#558#LS#8000250#LT#723#PU#80#RT#1#CA#s#ZE#1#ZB#S      1#PC#4#FR#8000285#FT#558#TO#8000250#TT#723#,S 1,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:42:00+01:00,False,Wiesbaden Hbf,0 days 00:18:00,103
2|#VN#1#ST#1730325184#PI#0#ZI#410590#TA#0#DA#11124#1S#8002388#1T#613#LS#8002041#LT#652#PU#80#RT#1#CA#s#ZE#6#ZB#S      6#PC#4#FR#8002388#FT#613#TO#8002041#TT#652#,S 6,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:42:00+01:00,False,Frankfurt(Main)Süd,0 days 00:02:00,101
2|#VN#1#ST#1730325184#PI#0#ZI#1846669#TA#0#DA#11124#1S#8000105#1T#643#LS#8000132#LT#815#PU#80#RT#1#CA#DPN#ZE#24580#ZB#STN24580#PC#3#FR#8000105#FT#643#TO#8000132#TT#815#,STN24580,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 06:43:00+01:00,False,Grävenwiesbach,0 days 00:00:00,22
2|#VN#1#ST#1730325184#PI#0#ZI#409139#TA#0#DA#11124#1S#8000068#1T#605#LS#8000752#LT#709#PU#80#RT#1#CA#s#ZE#3#ZB#S      3#PC#4#FR#8000068#FT#605#TO#8000752#TT#709#,S 3,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:44:00+01:00,False,Bad Soden(Taunus),0 days 00:06:00,104
2|#VN#1#ST#1730325184#PI#0#ZI#409770#TA#0#DA#11124#1S#8000250#1T#548#LS#8000150#LT#714#PU#80#RT#1#CA#s#ZE#8#ZB#S      8#PC#4#FR#8000250#FT#548#TO#8000150#TT#714#,S 8,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:44:00+01:00,False,Hanau Hbf,0 days 00:01:00,102
2|#VN#1#ST#1730325184#PI#0#ZI#409135#TA#1#DA#11124#1S#8000752#1T#620#LS#8000068#LT#726#PU#80#RT#1#CA#s#ZE#3#ZB#S      3#PC#4#FR#8000752#FT#620#TO#8000068#TT#726#,S 3,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:47:00+01:00,False,Darmstadt Hbf,0 days 00:01:00,101
2|#VN#1#ST#1730325184#PI#0#ZI#409773#TA#0#DA#11124#1S#8000150#1T#616#LS#8000250#LT#744#PU#80#RT#1#CA#s#ZE#8#ZB#S      8#PC#4#FR#8000150#FT#616#TO#8000250#TT#744#,S 8,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:47:00+01:00,False,Wiesbaden Hbf,0 days 00:01:00,103
2|#VN#1#ST#1730325184#PI#0#ZI#1846499#TA#0#DA#11124#1S#8000105#1T#647#LS#8007164#LT#725#PU#80#RT#1#CA#DPN#ZE#21457#ZB#STN21457#PC#3#FR#8000105#FT#647#TO#8007164#TT#725#,STN21457,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 06:47:00+01:00,False,Königstein(Taunus),0 days 00:00:00,23
2|#VN#1#ST#1730325184#PI#0#ZI#313224#TA#0#DA#11124#1S#8000105#1T#649#LS#8002553#LT#1145#PU#80#RT#1#CA#ICE#ZE#1674#ZB#ICE 1674#PC#0#FR#8000105#FT#649#TO#8002553#TT#1145#,ICE 1674,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 06:49:00+01:00,False,Hamburg-Altona,0 days 00:01:00,15
2|#VN#1#ST#1730325184#PI#0#ZI#408812#TA#0#DA#11124#1S#8000250#1T#605#LS#8000285#LT#733#PU#80#RT#1#CA#s#ZE#1#ZB#S      1#PC#4#FR#8000250#FT#605#TO#8000285#TT#733#,S 1,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:49:00+01:00,False,Rödermark-Ober Roden,0 days 00:01:00,102
2|#VN#1#ST#1730325184#PI#0#ZI#410592#TA#0#DA#11124#1S#8002041#1T#638#LS#8000111#LT#728#PU#80#RT#1#CA#s#ZE#6#ZB#S      6#PC#4#FR#8002041#FT#638#TO#8000111#TT#728#,S 6,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:49:00+01:00,False,Friedberg(Hess),0 days 00:04:00,104
2|#VN#1#ST#1730325184#PI#0#ZI#313931#TA#0#DA#11124#1S#8000105#1T#650#LS#8002553#LT#1230#PU#80#RT#1#CA#ICE#ZE#1916#ZB#ICE 1916#PC#0#FR#8000105#FT#650#TO#8002553#TT#1230#,ICE 1916,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 06:50:00+01:00,False,Münster(Westf)Hbf,0 days 00:01:00,18
2|#VN#1#ST#1730325184#PI#0#ZI#311934#TA#0#DA#11124#1S#8000115#1T#535#LS#8000096#LT#856#PU#80#RT#1#CA#ICE#ZE#1511#ZB#ICE 1511#PC#0#FR#8000115#FT#535#TO#8000096#TT#856#,ICE 1511,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 06:52:00+01:00,False,Stuttgart Hbf,,9
2|#VN#1#ST#1730325184#PI#0#ZI#408983#TA#0#DA#11124#1S#8001456#1T#619#LS#8004400#LT#726#PU#80#RT#1#CA#s#ZE#2#ZB#S      2#PC#4#FR#8001456#FT#619#TO#8004400#TT#726#,S 2,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:52:00+01:00,False,Niedernhausen(Taunus),0 days 00:05:00,103
2|#VN#1#ST#1730325184#PI#0#ZI#410565#TA#1#DA#11124#1S#8000712#1T#630#LS#8002041#LT#702#PU#80#RT#1#CA#s#ZE#5#ZB#S      5#PC#4#FR#8000712#FT#630#TO#8002041#TT#702#,S 5,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:52:00+01:00,False,Frankfurt(Main)Süd,0 days 00:02:00,101
2|#VN#1#ST#1730325184#PI#0#ZI#321155#TA#0#DA#11124#1S#8000080#1T#404#LS#8000261#LT#1006#PU#80#RT#1#CA#ICE#ZE#523#ZB#ICE  523#PC#0#FR#8000080#FT#404#TO#8000261#TT#1006#,ICE 523,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 06:53:00+01:00,False,München Hbf,0 days 00:01:00,8
2|#VN#1#ST#1730325184#PI#0#ZI#409470#TA#0#DA#11124#1S#8002041#1T#643#LS#8002108#LT#727#PU#80#RT#1#CA#s#ZE#5#ZB#S      5#PC#4#FR#8002041#FT#643#TO#8002108#TT#727#,S 5,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:54:00+01:00,False,Friedrichsdorf(Taunus),0 days 00:02:00,104
2|#VN#1#ST#1730325184#PI#0#ZI#410540#TA#1#DA#11124#1S#8004400#1T#618#LS#8001456#LT#726#PU#80#RT#1#CA#s#ZE#2#ZB#S      2#PC#4#FR#8004400#FT#618#TO#8001456#TT#726#,S 2,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:54:00+01:00,False,Dietzenbach Bahnhof,0 days 00:02:00,102
2|#VN#1#ST#1730325184#PI#0#ZI#417354#TA#0#DA#11124#1S#8000105#1T#654#LS#8000276#LT#924#PU#80#RT#1#CA#DPN#ZE#25004#ZB#VIA25004#PC#3#FR#8000105#FT#654#TO#8000276#TT#924#,VIA25004,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 06:54:00+01:00,False,Neuwied,0 days 00:01:00,24
2|#VN#1#ST#1730325184#PI#0#ZI#325511#TA#0#DA#11124#1S#8000096#1T#449#LS#8002549#LT#1036#PU#80#RT#1#CA#ICE#ZE#696#ZB#ICE  696#PC#0#FR#8000096#FT#449#TO#8002549#TT#1036#,ICE 696,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 06:57:00+01:00,False,Hamburg Hbf,0 days 00:00:00,7
2|#VN#1#ST#1730325184#PI#0#ZI#409502#TA#1#DA#11124#1S#8000111#1T#617#LS#8002041#LT#707#PU#80#RT#1#CA#s#ZE#6#ZB#S      6#PC#4#FR#8000111#FT#617#TO#8002041#TT#707#,S 6,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:57:00+01:00,False,Frankfurt(Main)Süd,0 days 00:01:00,101
2|#VN#1#ST#1730325184#PI#0#ZI#410472#TA#0#DA#11124#1S#8000285#1T#613#LS#8002872#LT#726#PU#80#RT#1#CA#s#ZE#1#ZB#S      1#PC#4#FR#8000285#FT#613#TO#8002872#TT#726#,S 1,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:57:00+01:00,False,Hochheim(Main),,103
2|#VN#1#ST#1730325184#PI#0#ZI#374792#TA#0#DA#11124#1S#8000105#1T#659#LS#8003041#LT#736#PU#80#RT#1#CA#RE#ZE#15202#ZB#RE 15202#PC#3#FR#8000105#FT#659#TO#8003041#TT#736#,RE 15202,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 06:59:00+01:00,False,Idstein(Taunus),0 days 00:01:00,1
2|#VN#1#ST#1730325184#PI#0#ZI#380584#TA#0#DA#11124#1S#8000105#1T#659#LS#8000206#LT#838#PU#80#RT#1#CA#RE#ZE#4252#ZB#RE  4252#PC#3#FR#8000105#FT#659#TO#8000206#TT#838#,RE 4252,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 06:59:00+01:00,False,Koblenz Hbf,0 days 00:03:00,22
2|#VN#1#ST#1730325184#PI#0#ZI#409254#TA#0#DA#11124#1S#8003523#1T#634#LS#8003447#LT#721#PU#80#RT#1#CA#s#ZE#4#ZB#S      4#PC#4#FR#8003523#FT#634#TO#8003447#TT#721#,S 4,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:59:00+01:00,False,Kronberg(Taunus),0 days 00:02:00,104
2|#VN#1#ST#1730325184#PI#0#ZI#410260#TA#0#DA#11124#1S#8000250#1T#609#LS#8000150#LT#729#PU#80#RT#1#CA#s#ZE#9#ZB#S      9#PC#4#FR#8000250#FT#609#TO#8000150#TT#729#,S 9,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 06:59:00+01:00,False,Hanau Hbf,0 days 00:01:00,102
2|#VN#1#ST#1730325184#PI#0#ZI#409251#TA#1#DA#11124#1S#8003447#1T#638#LS#8003523#LT#727#PU#80#RT#1#CA#s#ZE#4#ZB#S      4#PC#4#FR#8003447#FT#638#TO#8003523#TT#727#,S 4,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 07:02:00+01:00,False,Langen(Hess),0 days 00:01:00,101
2|#VN#1#ST#1730325184#PI#0#ZI#410261#TA#0#DA#11124#1S#8000150#1T#631#LS#8000250#LT#749#PU#80#RT#1#CA#s#ZE#9#ZB#S      9#PC#4#FR#8000150#FT#631#TO#8000250#TT#749#,S 9,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 07:02:00+01:00,False,Wiesbaden Hbf,0 days 00:01:00,103
2|#VN#1#ST#1730325184#PI#0#ZI#409503#TA#1#DA#11124#1S#8002041#1T#653#LS#8000111#LT#741#PU#80#RT#1#CA#s#ZE#6#ZB#S      6#PC#4#FR#8002041#FT#653#TO#8000111#TT#741#,S 6,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 07:04:00+01:00,False,Friedberg(Hess),0 days 00:02:00,104
2|#VN#1#ST#1730325184#PI#0#ZI#410478#TA#0#DA#11124#1S#8002872#1T#633#LS#8000285#LT#748#PU#80#RT#1#CA#s#ZE#1#ZB#S      1#PC#4#FR#8002872#FT#633#TO#8000285#TT#748#,S 1,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 07:04:00+01:00,False,Rödermark-Ober Roden,,102
2|#VN#1#ST#1730325184#PI#0#ZI#323047#TA#0#DA#11124#1S#8000105#1T#705#LS#8000261#LT#1112#PU#80#RT#1#CA#ICE#ZE#591#ZB#ICE  591#PC#0#FR#8000105#FT#705#TO#8000261#TT#1112#,ICE 591,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 07:05:00+01:00,False,München Hbf,,3
2|#VN#1#ST#1730325184#PI#0#ZI#375119#TA#1#DA#11124#1S#8000105#1T#706#LS#8000244#LT#823#PU#80#RT#1#CA#RE#ZE#15307#ZB#RE 15307#PC#3#FR#8000105#FT#706#TO#8000244#TT#823#,RE 15307,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 07:06:00+01:00,False,Mannheim Hbf,0 days 00:02:00,10
2|#VN#1#ST#1730325184#PI#0#ZI#409367#TA#0#DA#11124#1S#8002108#1T#638#LS#8002041#LT#717#PU#80#RT#1#CA#s#ZE#5#ZB#S      5#PC#4#FR#8002108#FT#638#TO#8002041#TT#717#,S 5,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 07:07:00+01:00,False,Frankfurt(Main)Süd,0 days 00:02:00,101
2|#VN#1#ST#1730325184#PI#0#ZI#410542#TA#2#DA#11124#1S#8001456#1T#634#LS#8004400#LT#741#PU#80#RT#1#CA#s#ZE#2#ZB#S      2#PC#4#FR#8001456#FT#634#TO#8004400#TT#741#,S 2,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 07:07:00+01:00,False,Niedernhausen(Taunus),0 days 00:00:00,103
2|#VN#1#ST#1730325184#PI#0#ZI#1663898#TA#0#DA#11124#1S#8000105#1T#708#LS#8000323#LT#1010#PU#80#RT#1#CA#DPN#ZE#29508#ZB#RE 29508#PC#3#FR#8000105#FT#708#TO#8000323#TT#1010#,RE 29508,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 07:08:00+01:00,False,Saarbrücken Hbf,0 days 00:01:00,20
2|#VN#1#ST#1730325184#PI#0#ZI#327657#TA#0#DA#11124#1S#8000260#1T#555#LS#8000098#LT#905#PU#80#RT#1#CA#ICE#ZE#824#ZB#ICE  824#PC#0#FR#8000260#FT#555#TO#8000098#TT#905#,ICE 824,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 07:09:00+01:00,False,Essen Hbf,0 days 00:03:00,7
2|#VN#1#ST#1730325184#PI#0#ZI#408989#TA#0#DA#11124#1S#8004400#1T#633#LS#8001456#LT#741#PU#80#RT#1#CA#s#ZE#2#ZB#S      2#PC#4#FR#8004400#FT#633#TO#8001456#TT#741#,S 2,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 07:09:00+01:00,False,Dietzenbach Bahnhof,0 days 00:06:00,102
2|#VN#1#ST#1730325184#PI#0#ZI#410567#TA#0#DA#11124#1S#8002041#1T#658#LS#8000712#LT#730#PU#80#RT#1#CA#s#ZE#5#ZB#S      5#PC#4#FR#8002041#FT#658#TO#8000712#TT#730#,S 5,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 07:09:00+01:00,False,Bad Homburg,0 days 00:00:00,104
2|#VN#1#ST#1730325184#PI#0#ZI#408798#TA#2#DA#11124#1S#8000285#1T#628#LS#8000250#LT#754#PU#80#RT#1#CA#s#ZE#1#ZB#S      1#PC#4#FR#8000285#FT#628#TO#8000250#TT#754#,S 1,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 07:12:00+01:00,False,Wiesbaden Hbf,0 days 00:00:00,103
2|#VN#1#ST#1730325184#PI#0#ZI#410594#TA#0#DA#11124#1S#8002388#1T#642#LS#8002041#LT#722#PU#80#RT#1#CA#s#ZE#6#ZB#S      6#PC#4#FR#8002388#FT#642#TO#8002041#TT#722#,S 6,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 07:12:00+01:00,False,Frankfurt(Main)Süd,0 days 00:00:00,101
2|#VN#1#ST#1730325184#PI#0#ZI#420706#TA#0#DA#11124#1S#8000105#1T#712#LS#8001763#LT#753#PU#80#RT#1#CA#DPN#ZE#28789#ZB#HLB28789#PC#3#FR#8000105#FT#712#TO#8001763#TT#753#,HLB28789,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 07:12:00+01:00,False,Eltville,,21
2|#VN#1#ST#1730325184#PI#0#ZI#326842#TA#0#DA#11124#1S#8000096#1T#502#LS#8010255#LT#1140#PU#80#RT#1#CA#ICE#ZE#774#ZB#ICE  774#PC#0#FR#8000096#FT#502#TO#8010255#TT#1140#,ICE 774,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 07:14:00+01:00,False,Berlin Ostbahnhof,0 days 00:01:00,8
2|#VN#1#ST#1730325184#PI#0#ZI#409141#TA#0#DA#11124#1S#8000068#1T#635#LS#8000752#LT#739#PU#80#RT#1#CA#s#ZE#3#ZB#S      3#PC#4#FR#8000068#FT#635#TO#8000752#TT#739#,S 3,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 07:14:00+01:00,False,Bad Soden(Taunus),0 days 00:02:00,104
2|#VN#1#ST#1730325184#PI#0#ZI#409776#TA#0#DA#11124#1S#8000250#1T#618#LS#8000150#LT#744#PU#80#RT#1#CA#s#ZE#8#ZB#S      8#PC#4#FR#8000250#FT#618#TO#8000150#TT#744#,S 8,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 07:14:00+01:00,False,Hanau Hbf,0 days 00:05:00,102
2|#VN#1#ST#1730325184#PI#0#ZI#380316#TA#0#DA#11124#1S#8000105#1T#717#LS#8000193#LT#934#PU#80#RT#1#CA#RE#ZE#4152#ZB#RE  4152#PC#3#FR#8000105#FT#717#TO#8000193#TT#934#,RE 4152,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 07:17:00+01:00,False,Kassel Hbf,0 days 00:01:00,15
